,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
1,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
2,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
3,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
4,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
5,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
6,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
7,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
8,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
9,5.977323770523071,4.729919672012329,4.71852970123291,4.713486194610596,4.7130656242370605,4.740119457244873,4.736207485198975,4.71246075630188,4.719749689102173,4.7092063426971436,4.75777268409729,4.7274861335754395,4.719425439834595,4.72259783744812,4.7119104862213135,4.744197368621826,4.767431020736694,4.885650396347046,4.721123933792114,4.71469783782959,4.746222019195557,4.752328157424927,4.726233959197998,4.722914695739746,4.7133567333221436,4.755213499069214,4.728638648986816,4.717592239379883,4.72074031829834,4.72618293762207,4.92192530632019,4.770734071731567,4.887550354003906,4.727144956588745,4.719645738601685,4.828202962875366,4.856928586959839,4.76373291015625,4.727842807769775,4.715165853500366,4.748056888580322,4.736182928085327,4.72598123550415,4.72564172744751,4.739507436752319,4.8627002239227295,4.827894687652588,4.7640581130981445,4.774104118347168,4.820047378540039
