mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
18446744073709546793,18446744073709547417,18446744073709550309,0,18446744073709551256,0,0,0
1727903,500806,623991,0,63505,4805,0,0
1727903,500806,623991,0,63505,4805,0,0
4933376,1393619,1669700,0,211293,9889,0,0
4933376,1393619,1669700,0,211293,9889,0,0
8365021,2447498,3042746,0,399237,20693,0,0
8365021,2447498,3042746,0,399237,20693,0,0
10101759,2747007,3418010,0,451135,25132,0,0
10101759,2747007,3418010,0,451135,25132,0,0
11986057,3277478,4322832,0,561346,28610,0,0
11986057,3277478,4322832,0,561346,28610,0,0
14238433,3798260,5455866,0,670600,31971,0,0
mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
18446744073709548353,18446744073709549529,18446744073709549983,0,18446744073709551561,0,0,0
729980,229983,290846,0,19159,8985,0,0
729980,229983,290846,0,19159,8985,0,0
1348111,546168,463341,0,58534,9538,0,0
1348111,546168,463341,0,58534,9538,0,0
1871359,730697,597918,0,81952,9853,0,0
1871359,730697,597918,0,81952,9853,0,0
2518830,1004277,734775,0,117492,10581,0,0
2518830,1004277,734775,0,117492,10581,0,0
2983188,1217988,836109,0,144330,11161,0,0
2983188,1217988,836109,0,144330,11161,0,0
3607439,1392150,958307,0,178949,11724,0,0
3607439,1392150,958307,0,178949,11724,0,0
4049822,1526700,1095099,0,201875,11752,0,0
4049822,1526700,1095099,0,201875,11752,0,0
4356556,1606173,1242980,0,216130,11770,0,0
4356556,1606173,1242980,0,216130,11770,0,0
4698692,1651153,1309531,0,223884,11781,0,0
4698692,1651153,1309531,0,223884,11781,0,0
5150508,1787261,1421682,0,247180,12445,0,0
5150508,1787261,1421682,0,247180,12445,0,0
5716036,1889996,1516700,0,260665,12628,0,0
5716036,1889996,1516700,0,260665,12628,0,0
6173503,1959537,1657854,0,271835,12651,0,0
6173503,1959537,1657854,0,271835,12651,0,0
6602889,2027631,1755250,0,283780,12882,0,0
6602889,2027631,1755250,0,283780,12882,0,0
7139314,2178688,1845725,0,307346,13891,0,0
7139314,2178688,1845725,0,307346,13891,0,0
7492510,2269663,1922914,0,320581,14159,0,0
7492510,2269663,1922914,0,320581,14159,0,0
7858649,2395767,2015391,0,343344,14652,0,0
7858649,2395767,2015391,0,343344,14652,0,0
8274104,2488883,2109070,0,355537,14664,0,0
8274104,2488883,2109070,0,355537,14664,0,0
8842055,2619278,2238353,0,377217,14857,0,0
8842055,2619278,2238353,0,377217,14857,0,0
9303601,2698864,2350628,0,389577,14926,0,0
9303601,2698864,2350628,0,389577,14926,0,0
9619979,2796808,2465232,0,405179,15491,0,0
9619979,2796808,2465232,0,405179,15491,0,0
9918538,2896859,2572787,0,419694,15554,0,0
9918538,2896859,2572787,0,419694,15554,0,0
10420842,3080541,2721553,0,449145,15599,0,0
10420842,3080541,2721553,0,449145,15599,0,0
11043824,3296884,2932278,0,485986,16109,0,0
11043824,3296884,2932278,0,485986,16109,0,0
11909935,3510481,3208267,0,524833,17211,0,0
11909935,3510481,3208267,0,524833,17211,0,0
12234259,3594705,3336273,0,540745,17349,0,0
12234259,3594705,3336273,0,540745,17349,0,0
12690929,3749742,3523076,0,566903,18524,0,0
12690929,3749742,3523076,0,566903,18524,0,0
13164124,3855664,3705426,0,584542,18620,0,0
13164124,3855664,3705426,0,584542,18620,0,0
13531002,3958874,3806841,0,602601,18657,0,0
13531002,3958874,3806841,0,602601,18657,0,0
13942408,4073066,3911702,0,621068,18884,0,0
13942408,4073066,3911702,0,621068,18884,0,0
14335530,4142731,3996227,0,633014,19076,0,0
14335530,4142731,3996227,0,633014,19076,0,0
14639362,4229582,4075723,0,646660,19424,0,0
14639362,4229582,4075723,0,646660,19424,0,0
15078740,4302776,4165808,0,657384,19484,0,0
15078740,4302776,4165808,0,657384,19484,0,0
15469563,4376258,4247397,0,667927,19515,0,0
15469563,4376258,4247397,0,667927,19515,0,0
15853734,4516437,4326602,0,691705,19658,0,0
15853734,4516437,4326602,0,691705,19658,0,0
16287218,4596069,4411558,0,704048,19667,0,0
16287218,4596069,4411558,0,704048,19667,0,0
16764012,4729534,4514158,0,724807,20289,0,0
16764012,4729534,4514158,0,724807,20289,0,0
17178683,4832623,4577827,0,742351,20300,0,0
17178683,4832623,4577827,0,742351,20300,0,0
17619956,4945298,4685347,0,761893,20319,0,0
17619956,4945298,4685347,0,761893,20319,0,0
17992191,5059992,4770199,0,784503,20323,0,0
17992191,5059992,4770199,0,784503,20323,0,0
18387436,5144036,4827134,0,799022,20489,0,0
18387436,5144036,4827134,0,799022,20489,0,0
18792776,5274252,4883684,0,826617,20638,0,0
18792776,5274252,4883684,0,826617,20638,0,0
19280897,5388679,4938831,0,848139,20928,0,0
19280897,5388679,4938831,0,848139,20928,0,0
19663513,5446127,4982599,0,856633,20994,0,0
19663513,5446127,4982599,0,856633,20994,0,0
20301985,5695768,5144249,0,899926,21994,0,0
20301985,5695768,5144249,0,899926,21994,0,0
20797469,5757603,5209401,0,908776,22080,0,0
20797469,5757603,5209401,0,908776,22080,0,0
21407257,5872688,5319778,0,929407,22105,0,0
21407257,5872688,5319778,0,929407,22105,0,0
21805644,6006877,5414175,0,953278,22773,0,0
21805644,6006877,5414175,0,953278,22773,0,0
22287453,6127498,5496564,0,973957,22782,0,0
22287453,6127498,5496564,0,973957,22782,0,0
22690333,6214761,5546700,0,991905,22814,0,0
22690333,6214761,5546700,0,991905,22814,0,0
23220533,6363908,5661285,0,1006514,23730,0,0
23220533,6363908,5661285,0,1006514,23730,0,0
23679844,6441918,5774806,0,1020370,23937,0,0
23679844,6441918,5774806,0,1020370,23937,0,0
24199663,6534283,5831391,0,1034299,24384,0,0
24199663,6534283,5831391,0,1034299,24384,0,0
24668451,6617640,5913732,0,1045799,25017,0,0
24668451,6617640,5913732,0,1045799,25017,0,0
25137371,6697741,6009517,0,1058756,25087,0,0
25137371,6697741,6009517,0,1058756,25087,0,0
25869921,6806524,6112514,0,1080021,25188,0,0
25869921,6806524,6112514,0,1080021,25188,0,0
26545736,6896776,6213227,0,1095853,25667,0,0
26545736,6896776,6213227,0,1095853,25667,0,0
mon0_tatal_stall_0_0,mon0_all_dram_rds_0_0,mon0_l2stall_0_0,mon0_snoop_fw_wb_0_0,mon0_llcl_hits_0_0,mon0_llcl_miss_0_0,mon0_null_0_0,mon0_null_0_0
18446744073709548838,18446744073709549220,18446744073709550963,0,18446744073709551559,18446744073709551613,0,0
210121,72714,120860,0,7395,1393,0,0
210121,72714,120860,0,7395,1393,0,0
821213,269523,365233,0,36734,2901,0,0
821213,269523,365233,0,36734,2901,0,0
1151059,404060,551151,0,59552,3406,0,0
1151059,404060,551151,0,59552,3406,0,0
1665852,529232,882789,0,81985,3753,0,0
1665852,529232,882789,0,81985,3753,0,0
2059934,592019,1117669,0,87887,4404,0,0
2059934,592019,1117669,0,87887,4404,0,0
2874964,767720,1545371,0,124632,5071,0,0
2874964,767720,1545371,0,124632,5071,0,0
3270091,924983,1846838,0,151257,5235,0,0
3270091,924983,1846838,0,151257,5235,0,0
4098954,1131419,2169060,0,181128,6468,0,0
4098954,1131419,2169060,0,181128,6468,0,0
4414807,1271635,2365443,0,204837,6700,0,0
4414807,1271635,2365443,0,204837,6700,0,0
